ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0075610,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,I do not know,5,,True,Q105_7
R_MK0079985,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,I do not know,5,,True,Q105_7
R_MK0080759,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0082895,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0083877,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0084645,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0085820,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0086561,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0092349,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0095545,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q105_7
R_MK0096137,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0097211,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0100924,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,I do not know,5,,True,Q105_7
R_MK0101840,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0103297,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0105543,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0107629,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0110205,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q105_7
R_MK0112332,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0114340,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0119937,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0121824,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0127356,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q105_7
R_MK0131540,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q105_7
R_MK0132168,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q105_7
R_MK0133624,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0139904,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0142343,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q105_7
R_MK0148593,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q105_7
R_MK0149622,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,I do not know,5,,True,Q105_7
R_MK0151723,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0153706,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,I do not know,5,,True,Q105_7
R_MK0155495,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0157486,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0162960,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q105_7
R_MK0167936,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q105_7
R_MK0174555,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q105_7
R_MK0177728,Online STEM activities,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q105_7
R_MK0003799,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0005158,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0008438,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0010513,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0011479,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0015743,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0017999,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0018956,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0022179,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0023428,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0025998,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0028706,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0029613,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0031367,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0039680,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0040482,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0044408,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0045275,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0046739,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0047565,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0048618,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0060337,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0061389,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0062732,Online STEM activities,outcomes,More confident in being a leader,I do not know,5,,True,Q105_8
R_MK0066794,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0067782,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0069966,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0072647,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0074166,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0075610,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0079985,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0080759,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0082895,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0083877,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0084645,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0085820,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0086561,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0092349,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0095545,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0096137,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0097211,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0100924,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0101840,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0103297,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0105543,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0107629,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0110205,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0112332,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0114340,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0119937,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0121824,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0127356,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0131540,Online STEM activities,outcomes,More confident in being a leader,I do not know,5,,True,Q105_8
R_MK0132168,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0133624,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0139904,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0142343,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0148593,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0149622,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0151723,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0153706,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0155495,Online STEM activities,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q105_8
R_MK0157486,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0162960,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0167936,Online STEM activities,outcomes,More confident in being a leader,No,4,1,False,Q105_8
R_MK0174555,Online STEM activities,outcomes,More confident in being a leader,Yes a little,2,3,False,Q105_8
R_MK0177728,Online STEM activities,outcomes,More confident in being a leader,Maybe,3,2,False,Q105_8
R_MK0003799,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0005158,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0008438,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0010513,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0011479,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0015743,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0017999,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0018956,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0022179,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0023428,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0025998,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0028706,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0029613,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0031367,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0039680,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0040482,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0044408,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0045275,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0046739,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0047565,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0048618,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0060337,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0061389,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0062732,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0066794,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0067782,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0069966,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0072647,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0074166,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0075610,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0079985,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0080759,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0082895,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0083877,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0084645,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0085820,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0086561,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0092349,Online STEM activities,outcomes,More like a STEM person,I do not know,5,,True,Q105_9
R_MK0095545,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0096137,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0097211,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0100924,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0101840,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0103297,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0105543,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0107629,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0110205,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0112332,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0114340,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0119937,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0121824,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0127356,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0131540,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0132168,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0133624,Online STEM activities,outcomes,More like a STEM person,Maybe,3,2,False,Q105_9
R_MK0139904,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0142343,Online STEM activities,outcomes,More like a STEM person,No,4,1,False,Q105_9
R_MK0148593,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0149622,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0151723,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0153706,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0155495,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0157486,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0162960,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0167936,Online STEM activities,outcomes,More like a STEM person,Yes a lot,1,4,False,Q105_9
R_MK0174555,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0177728,Online STEM activities,outcomes,More like a STEM person,Yes a little,2,3,False,Q105_9
R_MK0000490,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0004366,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0006588,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0009873,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0017999,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0019930,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0021392,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0022179,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0024716,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0026424,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0028706,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0030869,Excursions,outcomes,More knowledgable about STEM,No,4,1,False,Q106_1
R_MK0037653,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0038667,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0042313,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0043999,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0054491,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0055575,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0059808,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0063210,Excursions,outcomes,More knowledgable about STEM,No,4,1,False,Q106_1
R_MK0065971,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0068468,Excursions,outcomes,More knowledgable about STEM,I do not know,5,,True,Q106_1
R_MK0070349,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0071164,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0077148,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0084645,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0087342,Excursions,outcomes,More knowledgable about STEM,No,4,1,False,Q106_1
R_MK0088710,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0092349,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0093864,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0095545,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0098826,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0104887,Excursions,outcomes,More knowledgable about STEM,No,4,1,False,Q106_1
R_MK0113534,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0115101,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0120777,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0135330,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0140966,Excursions,outcomes,More knowledgable about STEM,No,4,1,False,Q106_1
R_MK0143612,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0147145,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0152162,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0158689,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0161479,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0162960,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0164642,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0165992,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0172581,Excursions,outcomes,More knowledgable about STEM,Yes a little,2,3,False,Q106_1
R_MK0173433,Excursions,outcomes,More knowledgable about STEM,Maybe,3,2,False,Q106_1
R_MK0174555,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0177728,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0178683,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0179259,Excursions,outcomes,More knowledgable about STEM,Yes a lot,1,4,False,Q106_1
R_MK0000490,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0004366,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0006588,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0009873,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0017999,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0019930,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0021392,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0022179,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0024716,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0026424,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0028706,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0030869,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0037653,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0038667,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0042313,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0043999,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0054491,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0055575,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0059808,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0063210,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0065971,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0068468,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0070349,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0071164,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0077148,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0084645,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0087342,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0088710,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0092349,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0093864,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0095545,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0098826,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0104887,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0113534,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0115101,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0120777,Excursions,outcomes,More aware of a range of jobs in STEM,I do not know,5,,True,Q106_2
R_MK0135330,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0140966,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0143612,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0147145,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0152162,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0158689,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0161479,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0162960,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0164642,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0165992,Excursions,outcomes,More aware of a range of jobs in STEM,No,4,1,False,Q106_2
R_MK0172581,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0173433,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0174555,Excursions,outcomes,More aware of a range of jobs in STEM,Maybe,3,2,False,Q106_2
R_MK0177728,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0178683,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a little,2,3,False,Q106_2
R_MK0179259,Excursions,outcomes,More aware of a range of jobs in STEM,Yes a lot,1,4,False,Q106_2
R_MK0000490,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0004366,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0006588,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0009873,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0017999,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0019930,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0021392,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0022179,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0024716,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0026424,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0028706,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
